player_id,position,overall
219730,CB,61
239186,LW,62
48722,RM,60
48722,CM,60
48722,CDM,61
232019,CB,63
232019,LB,61
232787,CM,58
232787,LM,61
234067,RM,61
139348,CB,61
210772,GK,62
212564,GK,62
227412,LB,61
227412,RB,61
189013,GK,62
198998,LB,61
238166,CAM,65
238166,LM,65
238166,ST,61
239702,RB,61
222040,CM,61
232793,LM,57
232793,RB,61
232793,LB,61
221018,RB,57
221018,CB,61
239707,LW,62
214876,ST,61
221788,CM,61
163420,LB,61
163420,RB,61
238684,LM,57
238684,LB,61
208989,ST,61
228701,CB,61
239453,RM,59
239453,RB,61
227678,CDM,60
227678,CB,61
221535,CDM,61
214368,RM,54
214368,ST,61
215649,LM,61
215649,RM,61
224097,LB,61
232801,LM,61
239457,CAM,61
138083,CB,63
138083,RB,61
238947,LB,57
238947,CB,61
236644,CM,61
240484,RM,61
227685,CF,61
227685,ST,61
229477,RM,61
229477,CAM,60
229477,LM,61
138086,ST,63
138086,RM,61
231014,RM,61
231014,LM,61
236902,CAM,61
236902,CM,61
226663,CDM,61
238695,CB,61
235368,LW,61
235368,LM,61
215145,CB,64
215145,CDM,61
228713,ST,61
223082,GK,62
223083,LW,62
223595,CDM,58
223595,LM,61
235627,CDM,64
235627,CM,61
237419,GK,62
237931,CB,61
179051,CB,63
179051,LB,61
189291,CM,60
189291,CDM,61
216172,ST,61
224110,ST,61
237934,CB,61
207727,CDM,61
221807,GK,62
222319,LB,61
232559,ST,61
240751,GK,62
219504,RW,62
240752,GK,62
235121,RM,61
235121,RW,62
212338,CM,62
212338,CDM,61
214130,GK,62
225650,GK,62
227698,CDM,61
227698,CM,61
237170,LW,62
237170,RW,62
239986,CDM,61
239986,CM,61
202099,CM,60
202099,CAM,61
228211,LM,63
228211,ST,61
236403,CB,64
236403,CM,61
241011,ST,58
241011,RM,61
241011,LM,61
193139,GK,62
227700,CM,41
227700,CDM,53
227700,CB,61
232820,RB,57
232820,CDM,57
232820,CM,61
200821,LM,61
200821,CM,59
200821,RM,61
233077,CM,60
233077,CDM,61
236661,CB,61
191093,GK,62
199030,LWB,58
199030,CB,64
199030,LM,43
199030,LB,61
214646,CB,60
214646,LB,61
222838,RM,61
222838,LM,61
183926,CB,65
183926,CDM,61
204151,CB,61
212087,GK,62
238456,CB,61
210041,LM,57
210041,LB,61
211833,RB,62
211833,RM,61
211833,LM,61
211833,CM,61
213369,RW,61
213369,ST,61
237177,CDM,61
221562,CM,61
226170,CB,61
198011,ST,61
212347,CB,61
210812,LWB,61
225660,CDM,61
229756,LB,57
229756,RB,57
229756,CB,61
234620,GK,62
236669,RB,60
236669,RM,61
237437,CDM,58
237437,CM,61
238973,CM,57
238973,CAM,61
205438,LWB,61
216190,CM,59
216190,CDM,61
231038,LB,61
237438,ST,61
186494,GK,62
211839,CB,63
211839,RB,60
211839,CDM,61
233088,GK,62
238208,CB,61
240000,CAM,61
201857,CB,61
152961,CB,65
152961,LB,61
152961,RB,61
219522,GK,62
231554,LB,61
231554,RB,61
233602,ST,61
239746,GK,62
241026,CAM,64
241026,ST,61
236675,RB,61
236675,RM,57
236675,LM,57
236675,LB,61
215940,CB,60
215940,RB,61
231044,CAM,62
231044,CM,61
239492,RWB,59
239492,CM,61
191108,LM,61
228997,CB,61
241029,LB,61
220038,RB,56
220038,CB,61
187014,CB,64
187014,RB,61
187014,LB,61
177799,LB,61
177799,RB,61
227976,ST,61
235656,CM,61
237192,RW,62
237192,LW,62
237192,CAM,61
199049,CB,61
223369,RB,62
223369,CDM,61
101769,CDM,61
238473,CDM,61
238473,CB,61
211594,LWB,61
211594,LB,61
214410,RB,63
214410,RM,63
214410,CM,61
231050,ST,63
231050,LW,62
216459,RM,61
219531,CB,61
224395,RM,62
224395,LM,62
224395,CAM,61
225419,GK,62
239499,GK,62
229516,LM,61
229516,RM,61
2702,CAM,59
2702,LM,57
2702,ST,61
208014,RB,61
208014,LB,61
215950,CAM,63
215950,CM,61
237198,RW,62
237198,LW,62
209040,RM,59
209040,RB,61
209041,CB,61
191377,LB,61
219538,CM,58
219538,CAM,61
178578,CB,61
10899,ST,61
163731,CM,62
163731,LM,61
191379,GK,62
232340,RB,61
227477,GK,62
224662,CAM,60
224662,RM,61
225174,CDM,59
225174,CM,61
188823,RB,61
188823,LB,61
193943,ST,60
193943,CM,57
193943,CAM,61
220057,LB,57
220057,CB,61
182681,LWB,58
182681,LB,57
182681,ST,61
182681,LM,61
184473,LB,59
184473,CB,61
211610,CM,61
231834,CB,63
231834,CDM,61
241050,GK,62
219549,CB,61
226205,CM,61
222878,ST,61
225950,RM,61
225950,LM,61
235167,CDM,62
235167,CM,61
239263,CAM,61
241055,LM,53
241055,LB,61
219552,GK,62
238240,ST,59
238240,RW,59
238240,CAM,61
182944,CM,61
191906,RM,59
191906,RB,61
228771,CM,57
228771,CDM,61
239523,CB,61
192931,GK,62
200356,RM,61
224164,RB,54
224164,CB,61
228772,ST,61
229284,ST,61
235172,LM,61
235172,LWB,61
183460,ST,62
183460,CAM,60
183460,RM,61
229285,CM,61
193957,LM,61
194725,RW,62
194725,LW,62
232614,ST,61
234918,CDM,61
236710,LB,59
236710,CM,61
227751,LB,61
227751,RB,61
241063,ST,61
230568,ST,61
239016,CM,63
239016,CAM,61
213673,RM,61
216746,CB,63
216746,LB,61
233386,LM,56
233386,ST,61
211883,GK,62
240811,ST,61
193707,LB,61
208300,LWB,62
208300,LM,61
224940,ST,61
231340,CB,61
233132,CB,61
237996,CB,61
241068,ST,61
136365,RB,61
236461,ST,61
225710,GK,62
232110,GK,62
232366,GK,62
234414,CB,61
227503,RM,61
227503,CAM,59
227503,LM,61
224433,CB,61
232369,CB,61
185265,LB,61
240050,RB,61
240050,LB,61
233139,CF,60
233139,ST,61
238771,ST,61
240308,RW,56
240308,ST,61
229557,LB,61
230325,GK,62
234677,LM,61
237493,RM,61
237493,LM,61
188597,GK,62
241078,CAM,61
206263,ST,61
230583,CM,61
236727,CDM,60
236727,CM,61
236727,CAM,61
207544,CM,61
208056,ST,61
208056,CAM,61
163768,CDM,62
163768,CM,61
152505,CB,62
152505,RB,61
235450,LM,61
235450,CM,57
235450,CAM,61
239034,CB,61
188346,CB,61
209851,CAM,63
209851,RM,62
209851,RW,62
232379,RW,59
232379,ST,61
232379,CF,62
222396,CDM,60
222396,CB,61
232892,LM,54
232892,LWB,61
232892,LB,61
237244,LM,61
237244,RM,61
238780,CB,61
217277,GK,62
237245,CB,61
204222,CM,61
224446,GK,62
213695,CDM,55
213695,CM,61
210368,GK,62
232640,CB,58
232640,CDM,61
237248,RW,62
203969,LM,61
203969,LB,61
214721,ST,61
231105,GK,62
102593,LB,61
234945,CAM,60
234945,LM,60
234945,CM,61
238785,CDM,61
193473,CB,61
238786,LM,59
238786,CAM,61
238786,CM,61
208067,GK,62
199620,CF,60
199620,ST,61
220356,RB,56
220356,CB,61
236996,CDM,59
236996,CM,61
237508,GK,62
210630,GK,62
236998,LW,62
235207,RB,61
235207,CB,64
235207,LB,61
170183,RM,61
170183,LM,61
194759,CB,61
231113,RM,61
231113,LW,62
231113,RW,62
237769,ST,61
229066,CM,56
229066,CAM,61
222923,RM,60
222923,RW,62
226507,ST,61
239563,RB,57
239563,CB,61
155340,CB,61
220876,RW,63
220876,RM,61
236492,RM,62
236492,CM,59
236492,CAM,61
207565,ST,61
230349,LB,61
239565,CDM,56
239565,RB,56
239565,CB,61
240589,RW,59
240589,ST,61
206542,ST,61
214478,CM,60
214478,CDM,61
239822,RB,61
240846,ST,61
237007,LW,62
237007,LM,61
231376,CB,61
234704,CB,61
236496,CM,61
210641,CDM,60
210641,CM,61
221393,CB,62
221393,CDM,61
240337,LB,61
199890,RB,59
199890,RM,61
204242,RM,61
204242,CAM,60
204242,LM,61
199891,CDM,63
199891,CM,61
229843,LM,61
229843,RM,61
231124,RM,61
231124,LM,61
221653,CB,61
232405,RB,63
232405,CDM,61
237781,CDM,55
237781,RB,57
237781,CB,61
210902,RB,58
210902,LB,58
210902,CB,61
210903,GK,62
229079,CB,61
232919,CAM,60
232919,CDM,60
232919,CM,61
223448,ST,61
240600,CDM,59
240600,CM,60
240600,CAM,61
240345,RW,59
240345,ST,61
204762,CB,61
204762,RB,61
206554,CB,60
206554,RB,61
216794,ST,61
239066,LM,51
239066,LB,61
187354,ST,61
223963,RB,59
223963,CB,61
230876,CB,57
230876,CDM,60
230876,CM,61
236508,LB,60
236508,CB,61
179677,LM,61
216287,CM,58
216287,CDM,61
220383,GK,62
241119,GK,62
238560,CM,61
211937,RM,61
235234,RM,62
235234,CAM,61
237538,LM,60
237538,CM,61
238050,RW,62
173538,CDM,56
173538,CM,61
228835,CAM,61
228835,CM,58
228835,LM,61
229091,GK,62
229348,LB,61
238820,RB,61
208613,CAM,60
208613,CF,62
211173,ST,61
215269,CM,61
218853,LM,58
218853,LB,61
229605,CB,61
229605,RB,61
238821,ST,61
232678,GK,62
239078,ST,61
229353,CB,62
229353,CM,57
229353,CDM,61
233961,CAM,62
233961,CDM,58
233961,CM,61
233962,CB,61
229355,CM,61
210924,CM,57
210924,CDM,61
215788,CAM,60
215788,LM,61
215788,RM,61
239340,CB,61
231917,LB,61
210158,LWB,61
232686,CB,62
232686,RB,61
238832,CDM,61
238832,RB,61
201457,CAM,53
201457,ST,61
216817,ST,61
226033,LB,61
228593,CDM,59
228593,CM,61
232945,CB,61
233969,CB,61
233969,RB,61
234225,LB,61
238065,RW,61
238065,RM,61
183025,ST,61
215026,ST,61
226546,RM,61
238578,CM,61
211955,CB,63
211955,CDM,61
229107,RB,61
229107,CB,61
229619,CB,61
236019,LM,61
241140,CDM,61
241140,CB,61
179956,ST,61
200693,CB,61
239605,ST,61
233207,RWB,60
233207,RB,61
235255,LB,61
238071,RM,57
238071,RB,61
186103,RB,63
186103,CM,56
186103,CB,63
186103,CDM,61
165880,CB,65
165880,LB,61
54008,GK,62
220665,CB,61
229881,ST,61
234489,CAM,61
234489,ST,61
236537,LB,61
224763,CDM,61
224763,CB,61
234747,CB,61
240891,RM,60
240891,CM,55
240891,CAM,61
238588,GK,62
136445,LM,60
136445,CM,61
213501,CB,61
188925,GK,62
221182,CM,56
221182,CDM,61
228094,RB,61
228094,LB,61
231678,CB,61
234750,LM,52
234750,LB,61
237822,CDM,61
179710,LB,61
219903,LB,61
233216,ST,60
240128,GK,61
225793,RB,61
225793,CDM,63
225793,CM,60
216322,ST,62
216322,LW,61
200195,RB,60
233732,ST,60
212742,CAM,60
220422,CAM,59
220422,RM,60
223750,RM,60
233222,RM,60
235526,LB,53
235526,CM,60
229127,GK,61
239623,CDM,62
239623,CM,60
221704,GK,61
236296,CAM,60
236296,LM,60
239880,LM,59
239880,ST,58
239880,CAM,60
215561,RB,60
215561,RWB,60
231945,ST,60
236553,ST,60
229642,ST,60
169483,CB,60
201996,RM,60
225548,GK,61
170252,RM,59
170252,RW,60
170252,ST,60
240397,CAM,60
204814,CDM,58
204814,CM,60
209166,GK,61
198927,RWB,60
198927,RB,60
213519,CB,57
213519,CM,60
228367,CM,60
229647,CM,60
210192,LB,60
228624,CB,60
209169,LB,55
209169,CB,60
212241,CDM,60
212241,CB,60
212241,RB,60
240401,CAM,61
240401,CM,60
237842,CM,60
240658,CM,60
240914,ST,60
237331,CB,60
186646,CDM,61
186646,CB,60
181015,GK,61
235288,CAM,60
240408,CAM,60
204825,GK,61
228889,CDM,57
228889,CB,60
239897,CDM,59
239897,CAM,60
241178,CM,57
241178,CAM,60
232475,CAM,58
232475,RM,60
203292,RB,60
163356,CB,60
208925,RM,60
208925,CDM,61
208925,CM,60
236573,CDM,52
236573,CB,60
241181,CM,60
225054,CAM,60
191006,LB,57
191006,CB,60
202528,LB,55
202528,CDM,58
202528,CM,60
224032,ST,60
212513,LM,60
212513,RM,60
213281,CDM,61
213281,RB,60
138786,GK,61
229923,ST,60
232741,RW,60
232741,LW,60
232741,CAM,59
232741,LM,60
232997,CB,60
239397,RM,60
239397,LM,60
239909,CDM,60
208934,RM,62
208934,LM,62
208934,CAM,60
229415,CB,60
232743,GK,61
238887,GK,61
227880,CB,64
227880,LB,60
237097,GK,61
237353,ST,60
233514,CB,60
234795,CAM,60
194859,RM,60
194859,CM,60
233772,CDM,63
233772,CM,60
212013,CM,60
212013,CDM,60
224301,ST,60
236590,CDM,60
225072,CB,60
225072,RB,60
232752,CAM,61
232752,LM,64
232752,RM,64
232752,CM,60
202801,CB,60
228401,CB,60
233777,LM,56
233777,LB,60
236849,ST,60
238385,CM,60
239153,CB,60
240177,CB,60
240434,ST,60
210739,RM,62
210739,LM,62
210739,CM,60
240691,ST,59
240691,RW,61
215604,CB,59
215604,RB,60
217140,ST,58
217140,RM,60
228148,ST,60
232756,RB,57
232756,CB,60
233780,CB,60
140085,CB,60
233781,CM,60
229174,RB,60
237622,RB,56
237622,LM,60
229176,LM,60
229176,CAM,60
233016,RM,60
236856,CB,60
239417,CDM,54
239417,CB,60
231227,CM,58
231227,CDM,60
237371,RM,60
228412,ST,60
231228,CAM,60
234044,LM,59
234044,ST,60
194364,RM,59
194364,RB,60
238397,CB,60
212543,LB,59
212543,CB,60
225600,LM,64
225600,LB,60
183873,CB,63
183873,CM,60
204866,CB,60
169538,RB,60
225603,LM,58
225603,CDM,60
236355,CB,60
195396,ST,60
235333,RM,60
239173,LB,47
239173,LW,61
207430,CAM,60
233031,CM,60
53832,CDM,62
53832,CM,60
236617,LW,61
236617,RW,61
239945,CM,60
234827,CB,60
191563,CM,60
198220,CM,55
198220,CF,59
198220,CAM,60
226124,ST,60
236621,ST,60
238669,RB,54
238669,CB,60
185165,LM,60
185165,RM,60
229454,ST,60
239182,CB,63
239182,CDM,60
223823,GK,61
231247,LB,60
233551,ST,60
216656,ST,60
228176,RW,61
228176,LW,61
240722,GK,61
226387,LB,60
225364,CAM,60
225364,ST,59
225364,LM,60
228692,CM,56
228692,CDM,60
232788,CDM,57
232788,CM,60
235604,RW,60
235604,CAM,60
19541,GK,61
239957,CDM,60
240469,LM,59
240469,CAM,60
210006,GK,61
216406,LM,60
229974,RM,60
237910,LB,60
216407,LM,60
216407,RM,60
235351,LW,59
235351,ST,60
239191,ST,60
233304,RB,60
226393,CDM,60
199258,CM,60
199258,CDM,60
216154,RB,56
216154,CB,60
234586,CM,57
234586,CDM,60
210523,CAM,57
210523,ST,60
203357,LWB,60
203357,LB,60
223581,CAM,62
223581,CM,60
225629,CDM,62
225629,CM,60
239198,CAM,60
228960,CAM,60
228960,ST,60
237152,CAM,60
239712,LW,61
239968,RB,56
239968,CB,60
237409,ST,58
237409,LW,61
237409,RW,61
221282,RB,60
240226,ST,60
240226,RW,61
157539,ST,60
195427,ST,60
235365,RM,60
209254,RWB,60
209254,LW,60
209254,LWB,60
233062,RB,60
233062,LB,60
239206,CDM,54
239206,LB,55
239206,CB,60
239462,RM,60
239462,LM,60
183142,CDM,60
183142,CM,60
236391,RM,61
236391,ST,60
228456,GK,61
191336,GK,61
154729,RB,60
226409,GK,61
239977,ST,60
214634,CM,60
228970,LB,61
228970,LM,60
236394,LB,60
239210,CB,60
238955,LM,60
234860,CAM,61
234860,CM,60
237164,RM,61
237164,ST,60
239724,CDM,53
239724,CB,60
235629,GK,61
197998,GK,61
212846,CDM,55
212846,CM,60
229998,RWB,60
229998,LWB,60
237678,CB,60
238958,CM,60
237169,LM,59
237169,LB,60
238961,RB,60
238961,LB,60
239985,CDM,59
239985,CB,60
240497,LW,61
240497,ST,58
240497,RW,61
214899,ST,60
220787,LB,60
220787,RB,60
223861,RB,60
223861,LB,60
232053,RW,61
228983,CB,60
229751,LM,60
232567,CB,60
232823,CDM,60
190583,ST,60
209784,RB,60
229752,CAM,62
229752,CM,60
232568,RB,57
232568,CB,60
232824,ST,60
237688,CB,60
238968,LB,59
238968,CB,60
239224,LM,60
232057,RM,60
232057,LM,60
234874,CDM,61
234874,CM,60
225915,ST,60
234107,CM,60
234619,ST,60
226173,CB,60
238461,CM,60
238717,CDM,57
238717,LB,58
238717,CB,60
192125,RB,60
219774,CAM,60
219774,RM,60
224894,CAM,61
224894,CM,60
240254,ST,60
239744,CM,60
239233,LW,58
239233,CAM,59
239233,CM,60
240001,LW,61
240001,RW,61
232578,CM,56
232578,RM,60
234882,LB,60
239491,LM,60
193411,GK,61
140164,GK,61
211844,RM,60
226181,RB,60
240261,LM,60
137862,GK,61
231558,RW,59
231558,CAM,60
236934,RM,59
236934,CAM,60
238214,CB,60
212103,RM,60
212103,LM,60
235655,RM,60
235655,RB,59
235655,RWB,60
241031,CB,60
172680,RM,62
172680,CM,60
181384,LB,60
208009,CAM,60
208009,LM,60
221577,RM,61
221577,ST,60
226697,RM,60
235401,CB,60
240523,CDM,60
237453,ST,60
240782,CM,60
228751,CAM,61
228751,ST,57
228751,RM,60
234383,GK,61
224400,CB,60
236689,CDM,59
236689,CM,60
238225,CM,58
238225,LM,60
229010,RM,60
204692,CB,60
241044,CB,60
186516,CF,58
186516,ST,60
229781,ST,60
234134,CDM,60
235926,LM,60
235926,CM,53
235926,RM,60
224663,LB,60
216728,ST,60
234904,CB,60
216473,GK,61
234649,CB,60
222618,LB,61
222618,LM,60
229530,GK,61
235162,CM,60
238234,RM,60
227995,CM,60
214172,RB,60
151708,GK,61
227740,CB,60
192158,CB,60
192158,CM,59
192158,CDM,60
212383,CM,56
212383,CDM,60
235423,CM,58
235423,CDM,60
236703,LM,60
215968,GK,61
223904,CAM,60
223904,RM,60
223904,LM,60
234912,CDM,59
234912,CM,60
213665,CM,60
235169,LB,60
191649,CB,60
209315,LB,61
209315,LWB,60
237987,GK,61
182691,CM,53
182691,LM,60
233892,ST,60
170660,CB,60
213157,RM,60
213157,LM,60
232357,CDM,58
232357,CM,60
213671,RM,60
213671,LM,60
225191,CB,60
232872,CB,60
198825,ST,60
232873,CB,60
182185,CM,60
233642,RB,60
13739,ST,57
13739,CDM,60
13739,CM,60
221611,ST,60
220844,ST,60
223404,ST,60
235948,ST,60
240044,CB,60
213421,RB,58
213421,CB,60
215725,CDM,61
215725,CB,60
215725,LB,60
223917,CM,60
222382,LM,63
222382,CM,60
235950,ST,60
231855,ST,60
234159,CDM,60
235951,RM,60
215984,GK,61
231344,LW,58
231344,ST,60
234416,RB,60
234416,LB,60
236464,ST,60
205745,GK,61
240049,GK,61
203442,ST,60
210354,CAM,60
188594,RB,59
188594,RM,60
188594,LM,60
235699,CB,60
237747,CAM,60
224437,RM,58
224437,CDM,63
224437,CM,60
232117,RB,60
233397,RW,59
233397,LW,59
233397,ST,60
209334,RM,58
209334,CM,59
209334,RB,60
198071,LB,60
198071,CB,59
198071,RB,60
222647,CB,60
223159,RB,58
223159,CB,60
239544,LW,61
231354,CF,60
231354,RW,61
231354,LW,61
225467,CB,60
228795,ST,60
211900,CB,60
232636,RM,51
232636,RB,60
232636,LB,60
237500,LB,60
241084,CAM,60
221373,ST,60
230590,CM,60
205503,ST,60
213696,CAM,61
213696,CM,60
231872,CB,60
240576,CF,60
240576,RW,61
213698,LWB,44
213698,CAM,60
229570,RM,60
232898,LW,58
232898,CF,57
232898,CAM,60
178626,ST,53
178626,LM,60
178626,RM,60
167107,LB,60
233924,ST,60
233924,RM,60
234437,RB,60
228294,LB,60
228294,RB,60
193478,CB,60
211655,RB,56
211655,CB,60
225479,CAM,60
225479,CDM,59
225479,CM,60
240327,ST,60
180679,RB,60
180679,LB,60
187335,LW,61
232648,LB,60
238792,CAM,60
235465,LM,52
235465,LB,60
238793,LB,59
238793,LM,60
152523,GK,61
155339,CM,61
155339,CDM,60
229067,GK,61
229835,RW,61
237771,CDM,60
239819,CB,60
239819,RB,60
208332,GK,61
184013,CM,60
233934,GK,61
238798,RM,62
238798,ST,60
224463,CB,61
224463,CM,60
222417,CDM,60
222417,CM,60
223953,CB,60
223953,LB,60
238289,CDM,52
238289,CB,60
223186,CM,60
229330,ST,60
211667,RB,60
211667,LB,60
207828,ST,60
208852,LM,63
208852,RM,63
208852,CM,60
210388,CM,55
210388,CDM,60
238036,CAM,60
210901,ST,62
210901,RM,60
214485,CDM,54
214485,CAM,60
224981,CB,61
224981,CM,60
235222,CB,60
211415,CF,55
211415,ST,60
237527,ST,60
239319,CM,60
240855,CAM,60
240855,CM,60
211928,CDM,63
211928,CM,60
227288,LM,60
227288,CM,60
232922,CF,57
232922,CM,55
232922,RM,60
227803,RM,60
227803,LM,60
169947,CM,60
236507,ST,60
207836,CAM,62
207836,CM,60
235228,CAM,60
235228,RW,61
236764,CM,60
207581,CAM,59
207581,LW,61
228573,ST,60
233181,ST,63
233181,CF,61
236509,RB,60
239837,CAM,60
206558,LM,60
210142,LM,60
229343,LB,60
229343,LM,61
229343,ST,60
226272,RB,60
215267,ST,60
224483,CM,58
224483,RM,60
239843,CB,60
152036,CB,60
204517,GK,61
224741,CDM,60
170213,GK,61
237797,RM,60
239077,LB,60
211430,CDM,57
211430,CM,60
235494,RM,60
235494,LW,60
235494,LM,60
204007,LW,59
204007,ST,60
226791,CB,62
226791,RWB,59
226791,RB,60
233959,RM,60
233959,LM,60
234727,CB,60
189159,CB,60
235496,CAM,60
235496,CM,60
213737,ST,60
239849,CAM,60
240873,CB,57
240873,CM,60
214250,ST,60
230890,CM,60
232170,CB,60
227052,LB,60
223981,CDM,60
223981,LB,60
231406,CAM,60
232174,ST,60
223727,GK,61
225519,ST,60
238319,RB,60
220912,CAM,60
228592,CDM,62
228592,RB,60
231664,GK,61
208370,CDM,60
240372,GK,61
229109,LB,56
229109,LM,60
232949,CM,54
232949,CDM,60
238069,RWB,59
238069,RB,60
239093,RB,60
148470,CAM,62
148470,RM,60
148470,LM,60
239094,CB,60
239097,ST,60
211962,ST,59
211962,RW,61
189434,CM,58
189434,RM,59
189434,LB,60
232955,CDM,60
237819,CM,60
237309,ST,60
237309,CAM,62
237309,CM,60
237054,CM,58
237054,RM,60
200703,ST,60
235775,LM,60
235775,RM,60
193023,LB,60
225792,GK,60
235008,LM,59
219905,LWB,58
219905,RWB,58
219905,RB,59
233729,RM,59
233729,RW,60
236033,GK,60
239617,CDM,59
225026,RB,59
225026,LB,59
225026,CB,59
226051,GK,60
231939,ST,55
231939,LB,57
231939,CB,59
232708,LB,59
213509,CB,59
232709,LM,59
232709,RB,59
232709,RM,59
230918,CB,59
239622,RM,59
210183,GK,60
238599,LM,60
238599,RW,60
238599,LW,60
240903,CM,59
226056,RWB,59
226056,RB,59
231944,LM,54
231944,RB,59
231944,LB,59
224265,CM,59
224265,CDM,59
228362,LB,59
231946,RM,59
153100,GK,60
228364,CDM,60
228364,CM,59
237580,GK,60
239628,CB,59
204301,CF,59
204301,CAM,59
223502,ST,54
223502,LW,60
233230,RB,59
235278,CAM,59
225808,CM,57
225808,RM,59
226832,ST,59
232464,CM,57
232464,RM,59
234769,CM,59
238097,ST,59
231442,CAM,59
234770,CM,59
234770,CAM,59
235796,CB,59
241172,RB,59
236821,CM,59
189206,CM,59
189206,CB,56
189206,CDM,59
240151,RB,56
240151,CB,59
214041,GK,60
225561,RM,59
225561,LM,59
232473,GK,60
237337,RM,59
236570,CF,57
236570,ST,59
240410,RM,50
240410,RB,59
236315,CB,59
231452,RW,58
231452,ST,59
233500,ST,57
233500,LM,59
239132,ST,59
240412,RM,59
198685,GK,60
215581,LM,59
227869,CDM,59
227869,CM,59
236829,ST,59
232990,CDM,60
232990,CM,59
179742,ST,59
228895,GK,60
235039,LM,59
235039,LB,59
240415,CM,59
241183,GK,60
219936,GK,60
228385,GK,60
234785,CDM,58
234785,CM,59
238881,RB,59
228898,CB,59
205091,RB,64
205091,CM,59
223779,CDM,59
239651,GK,60
208164,CM,50
208164,CB,59
237093,RW,60
239653,RB,54
239653,CB,59
238631,RW,57
238631,ST,59
200488,ST,59
237352,LM,59
237352,CM,60
237352,CB,59
239656,CDM,61
239656,CM,59
231209,CDM,59
234537,CM,59
220970,ST,59
232746,CDM,57
232746,CB,59
236586,LW,60
236586,RW,60
240938,ST,58
240938,CF,60
191786,CDM,48
191786,RM,59
213291,CAM,56
213291,RM,59
235563,ST,56
235563,CAM,59
239403,RB,59
235564,LW,54
235564,ST,59
238892,ST,59
228397,ST,59
240429,CM,59
239150,GK,60
239918,ST,59
226863,CB,59
232239,LW,61
232239,LM,59
240175,CM,59
203056,LB,59
203824,GK,60
228912,GK,60
237104,LB,59
237104,RB,59
240176,CB,59
205361,CDM,59
224307,RB,59
225075,RW,59
225075,LW,59
225075,ST,59
232755,LB,59
229172,RB,59
239156,CM,57
239156,CDM,59
219957,LB,59
224821,RB,54
224821,CB,59
239669,RW,60
203830,LM,59
219702,RB,59
231222,CDM,55
231222,LM,61
231222,CM,59
233014,RWB,59
233014,RM,59
181558,ST,59
197687,CDM,61
197687,CAM,59
197687,CM,59
212535,RB,57
212535,CB,59
228407,CM,59
231479,CB,59
232759,LB,59
237623,RB,59
197945,ST,59
156473,ST,59
205370,LB,59
205370,CM,55
205370,RB,59
229178,LB,59
232250,LB,58
232250,CM,55
232250,CB,60
232250,CDM,59
53818,CM,59
227899,GK,60
182331,RB,56
182331,CB,59
228156,LM,55
228156,LB,59
229436,CB,59
240444,LW,58
240444,ST,59
225853,LM,61
225853,CM,59
206142,CB,62
206142,CDM,59
219966,CM,59
231743,ST,59
238912,RB,59
193344,LM,61
193344,ST,61
193344,LW,60
193344,RW,60
234817,CDM,54
234817,CB,59
211266,ST,59
240962,ST,59
210244,ST,59
233284,CB,59
240964,CM,59
196933,ST,59
232005,CB,59
233285,CM,59
239686,RB,59
239686,RM,59
203079,CB,59
208457,ST,59
227913,CB,59
233289,ST,59
227146,CDM,59
229706,CDM,56
229706,CB,59
233034,CDM,59
225868,GK,60
229196,CB,59
204365,ST,59
212045,LB,59
233037,ST,59
239693,ST,59
235598,CDM,59
235600,LM,55
235600,LWB,59
235600,LB,59
239696,RM,60
239696,CAM,59
236626,CM,50
236626,CB,59
238162,ST,59
239442,GK,60
233811,CDM,57
233811,CB,59
236627,CAM,59
238675,RWB,51
238675,CB,59
226132,RB,59
226132,LB,59
237140,CF,57
237140,CAM,59
224854,ST,59
240470,LM,54
240470,LB,59
232535,LB,59
239959,CB,59
210776,GK,60
224088,CDM,62
224088,CM,59
238936,RW,60
238936,RM,59
239704,LB,59
225625,LWB,59
225625,LB,59
225625,RWB,59
225625,RB,59
233562,GK,60
239962,LM,59
208987,GK,60
234843,LB,56
234843,CB,59
205660,RM,58
205660,LM,58
205660,CAM,59
224349,GK,60
225117,CDM,58
225117,CM,59
162911,RB,59
235871,LB,59
229472,LM,58
229472,CM,59
210785,GK,60
227681,ST,59
233057,LW,58
233057,ST,59
221538,CB,59
231266,RM,59
231266,CAM,59
208995,RB,58
208995,RM,59
183140,GK,60
233829,LB,59
223078,CB,59
208999,LM,59
208999,ST,57
208999,CAM,58
208999,RM,59
239208,ST,59
53352,CM,59
234858,GK,60
233067,GK,60
236907,ST,59
219244,GK,60
198253,GK,60
211053,GK,60
228461,CM,59
229742,CM,55
229742,CDM,59
237422,LB,59
238446,CB,59
234352,RB,59
214641,LB,59
232561,GK,60
189041,RB,48
189041,RM,59
228210,LB,52
228210,CB,59
238962,LB,59
238962,CB,58
238962,RB,59
231539,LW,58
231539,ST,59
237683,RM,59
237683,LM,59
239731,RB,58
239731,CDM,59
210804,CB,65
210804,RB,59
214644,LB,60
214644,CB,59
181109,LM,59
181109,RB,52
181109,RM,59
222582,CB,59
231030,RM,57
231030,LM,57
231030,CAM,59
219255,CAM,59
219255,RM,59
237943,CB,59
239991,CB,59
222329,RM,59
226681,CDM,59
229753,LM,61
229753,CDM,57
229753,CM,59
235386,RB,59
235642,CM,59
235387,GK,60
237179,ST,59
189307,RB,59
226172,ST,59
228732,CB,59
189308,CB,62
